Words			Original Roots		Predicted roots
ने		ने			िे
मंगलवार		मंगलवार			मंगलवार
को		को			को
कहा		कह			कह
कि		कि			कन
फाइनेंशियल		फाइनेंशियल			ईाधिंंनपलल
टाइम्स		टाइम्स			अाधम्स
ने		ने			िे
बिजनेस		बिजनेस			बनजिेस
स्टैंडर्ड		स्टैंडर्ड			स्अUंडर्ड
में		में			में
हिस्सेदारी		हिस्सेदारी			हनस्सेदारी
खरीदने		खरीद			खरीदि
के		के			का
लिए		लिए			लनश
सितंबर		सितंबर			सनतंबर
,		COMMA			औ
२००३		२००३			ँ२२८
में		में			में
अपनी		अपना			चयिी
इच्छा		इच्छा			धट्०ा
जताई		जता			जताफ
थी		था			वी
।		।			ै
एफआईपीबी		एफआईपीबी			शईथफयीबी
व		व			व
रिजर्व		रिजर्व			रनजर्व
बैंक		बैंक			बउंक
समेत		समेत			समेत
सभी		सभी			सभी
आवश्यक		आवश्यक			थवए्पक
औपचारिक		औपचारिक			Uारन
मंजूरी		मंजूरी			मंजइरी
के		के			का
बाद		बाद			बाद
समझौते		समझौता			समऐौता
पर		पर			यर
हस्ताक्षर		हस्ताक्षर			हस्ताक्षर
किए		कर			कनश
गए		जा			गश
।		।			ै
उन्होंने		वह			रहहोंि
बताया		बता			बताप
कि		कि			कन
बिजनेस		बिजनेस			बनजिेस
स्टैंडर्ड		स्टैंडर्ड			स्अUंडर्ड
के		का			का
आठ		आठ			था
सदस्यीय		सदस्यीय			सदस्पीप
बोर्ड		बोर्ड			बोर्ड
में		में			में
अब		अब			चब
फाइनेंशियल		फाइनेंशियल			ईाधिंंनपलल
टाइम्स		टाइम्स			अाधम्स
का		का			का
भी		भी			भी
एक		एक			शक
प्रतिनिधि		प्रतिनिधि			य्रतनिनून
होगा		हो			हो
।		।			ै
बहरहाल		बहरहाल			बहरहाल
,		COMMA			औ
वर्तमान		वर्तमान			वर्तमाि
दिशा		दिशा			दना
निर्देशों		निर्देश			िनर्देए
के		के			का
मुताबिक		मुताबिक			मुताबनक
विदेशी		विदेशी			ववदेएी
मीडिया		मीडिया			मीडनपा
निवेशक		निवेशक			िनवएक
किसी		कोई			कनस
भारतीय		भारतीय			भारतीप
मीडिया		मीडिया			मीडनपा
कंपनी		कंपनी			कंयिी
में		में			में
अधिकतम		अधिकतम			चूनकतम
२६		२६			ँँ
प्रतिशत		प्रतिशत			य्तननएत
का		का			का
निवेश		निवेश			ििवे
कर		कर			कर
सकते		सक			सक
हैं		है			है
।		।			ै
भाजपा		भाजपा			भाजय
के		का			का
राष्ट्रीय		राष्ट्रीय			राष्अ्रीप
उपाध्यक्ष		उपाध्यक्ष			आयाू्पक्ष
और		और			Uर
झारखंड		झारखंड			ऐारखंड
के		का			का
पूर्व		पूर्व			यइर्व
मुख्यमंत्री		मुख्यमंत्री			मुख्पमंत्री
बाबू		बाबू			बाबइ
लाल		लाल			लाल
मरांडी		मरांडी			मरांडी
ने		ने			िे
बृहस्पतिवार		बृहस्पतिवार			बॉहस्यतनवार
को		को			को
कहा		कह			कह
कि		कि			कन
वह		वह			वह
पार्टी		पार्टी			यार्अी
अध्यक्ष		अध्यक्ष			चू्पक्ष
लाल		लाल			लाल
कृष्ण		कृष्ण			कॉष्ण
आडवाणी		आडवाणी			थडवाणी
से		से			से
तब		तब			तब
मिलेंगे		मिल			मनल
जब		जब			जब
उन्हें		वह			आो
बुलाया		बुला			बुलापा
जाएगा		जा			जा
।		.			ै
झारखंड		झारखंड			ऐारखंड
में		में			में
यदुनाथ		यदुनाथ			पदुिाउ
पांडेय		पांडेय			यांडेप
को		को			को
प्रदेश		प्रदेश			य्देेए
अध्यक्ष		अध्यक्ष			चू्पक्ष
बनाए		बना			बिशश
जाने		जा			जा
से		से			से
नाराज		नाराज			िाराज
चल		चल			टल
रहे		रह			रह
मरांडी		मरांडी			मरांडी
ने		ने			िे
कहा		कह			कह
कि		कि			कन
उन्हें		वह			आो
अब		अब			चब
तक		तक			तक
आडवाणी		आडवाणी			थडवाणी
की		का			का
ओर		ओर			ओर
से		से			से
कोई		कोई			कोफ
बुलावा		बुलावा			बुलावा
नहीं		नहीं			िह
आया		आ			थपा
है		है			ह।
।		.			ै
कोलकाता		कोलकाता			कोलकाता
में		में			में
मौजूद		मौजूद			मौजइद
मरांडी		मरांडी			मरांडी
से		से			से
जब		जब			जब
फोन		फोन			ईईि
पर		पर			यर
पूछा		पूछ			यइ०ा
गया		जा			गपा
कि		कि			कन
क्या		क्या			क्पा
वह		वह			वह
यहाँ		यहाँ			पहाड़
शुक्रवार		शुक्रवार			एुक्रवार
को		को			को
उस		वह			आस
समारोह		समारोह			समारोह
में		में			में
शिरकत		शिरकत			एनरकत
करेंगे		कर			कर
जिसमें		जो			जजसम
पांडेय		पांडेय			यांडेप
प्रदेश		प्रदेश			य्देेए
अध्यक्ष		अध्यक्ष			चू्पक्ष
का		का			का
पदभार		पदभार			ययभार
ग्रहण		ग्रहण			ग्रहण
करेंगे		कर			कर
,		COMMA			औ
इस		यह			धस
पर		पर			यर
मरांडी		मरांडी			मरांडी
ने		ने			िे
कहा		कह			कह
कि		कि			कन
उन्हें		वह			आो
इस		यह			धस
बात		बात			बात
से		से			से
कोई		कोई			कोफ
मतलब		मतलब			मतलब
नहीं		नहीं			िह
।		.			ै
इसलिए		इसलिये			धसलनश
उन्हें		वह			आो
हाईकमान		हाईकमान			हाफकमाि
के		का			का
जवाब		जवाब			जवाब
का		का			का
इंतजार		इंतजार			धंतजार
है		है			ह।
।		.			ै
उल्लेखनीय		उल्लेखनीय			आल्लेखिीप
है		है			ह।
कि		कि			कन
भाजपा		भाजपा			भाजय
ने		ने			िे
पार्टी		पार्टी			यार्अी
विधायकों		विधायक			वनूापक
,		COMMA			औ
सांसदों		सांसद			सांसद
,		COMMA			औ
जिलाध्यक्षों		जिलाध्यक्ष			जनलाू्पक्ष
,		COMMA			औ
वरिष्ठ		वरिष्ठ			वरनष्
पार्टी		पार्टी			यार्अी
नेताओं		नेता			ििता
व		व			व
अन्य		अन्य			चि्प
पदाधिकारियों		पदाधिकारी			यदूनाकाननप
को		को			को
इस		यह			धस
समारोह		समारोह			समारोह
में		में			में
शामिल		शामिल			एामनल
होने		हो			हो
का		का			का
न्यौता		न्यौत			ि्पौता
दिया		दे			ददपा
है		है			ह।
।		.			ै
सूत्रों		सूत्र			सतत्र
का		का			का
कहना		कह			कह
है		है			ह।
कि		कि			कन
पांडेय		पांडेय			यांडेप
की		का			का
नियुक्ति		नियुक्ति			िपुुक्तन
का		का			का
विरोध		विरोध			वनरोू
कर		कर			कर
रहे		रह			रह
पार्टी		पार्टी			यार्अी
के		का			का
कुछ		कुछ			कु०
वरिष्ठ		वरिष्ठ			वरनष्
नेताओं		नेता			ििता
के		के			का
खिलाफ		खिलाफ			खनला
यह		यह			पह
आयोजन		आयोजन			थपोजि
शक्ति		शक्ति			एक्तन
प्रदर्शन		प्रदर्शन			यरददर्ि
का		का			का
एक		एक			शक
अवसर		अवसर			चवसर
रहेगा		रह			रह
।		.			ै
कहते		कह			कह
हैं		है			है
मोहब्बत		मोहब्बत			मोहब्बत
और		और			Uर
जंग		जंग			जंग
में		में			में
सब		सब			सब
कुछ		कुछ			कु०
जायज		जायज			जापज
है		है			ह।
।		।			ै
और		और			Uर
मामला		मामला			मामला
जब		जब			जब
देश		देश			दे
के		का			का
सबसे		सबसे			सबसे
बड़े		बड़ा			ब.
औद्योगिक		औद्योगिक			Uपोक
साम्राज्य		साम्राज्य			साम्राज्प
का		का			का
हो		हो			हो
तो		तो			तो
यह		यह			पह
देखना		देख			देख
दिलचस्प		दिलचस्प			दललटस्य
है		है			ह।
कि		कि			कन
आखिर		आखिर			थखनर
सुलह		सुलह			सुलह
के		के			का
बाद		बाद			बाद
दोनों		दो			दो
अंबानी		अंबानी			चंबािी
भाईयों		भाई			भाफप
के		का			का
हिस्से		हिस्सा			हनस्सा
में		में			में
क्या		क्या			क्पा
आया		आ			थपा
।		।			ै
बेशक़		बेशक			बेएज
,		COMMA			औ
माँ		माँ			माड
कोकिलाबेन		कोकिलाबेन			कोकनलाबेि
के		के			का
लिए		लिए			लनश
मुकेश		मुकेश			मुके
और		और			Uर
अनिल		अनिल			चिनल
बराबर		बराबर			बराबर
हैं		है			है
।		।			ै
लेकिन		लेकिन			लेकनि
,		COMMA			औ
कम		कम			कम
से		से			से
कम		कम			कम
एक		एक			शक
मामले		मामला			मामला
में		में			में
अनिल		अनिल			चिनल
मुकेश		मुकेश			मुके
को		को			को
झुकाने		झुका			ऐुका
में		में			में
क़ामयाब		कामयाब			जामपाब
रहे		रह			रह
हैं		है			है
।		।			ै
यह		यह			पह
वही		वही			वह
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
हैं		है			है
,		COMMA			औ
जिनकी		जो			जनिकी
मौजदूगी		मौजदूगी			मौजदइगी
अनिल		अनिल			चिनल
को		को			को
बराबर		बराबर			बराबर
खटकती		खटक			खइक
रही		रह			रह
और		और			Uर
इसे		यह			धसा
सार्वजनिक		सार्वजनिक			सार्वजिनक
करने		कर			कर
से		से			से
भी		भी			भी
उन्होंने		वह			रहहोंि
गुरेज़		गुरेज़			गुरे७
नहीं		नहीं			िह
किया		कर			ककपा
।		।			ै
तो		तो			तो
दूसरी		दूसरा			दइसरी
ओर		ओर			ओर
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
को		को			को
बचाने		बचा			बटािा
में		में			में
नाक़ामयाब		नाकामयाब			ििजामपाब
रहे		रह			रह
मुकेश		मुकेश			मुके
अपने		अपना			चयिे
इस		यह			धस
मित्र		मित्र			मनत्र
की		का			का
बेटी		बेटी			बेअी
की		का			का
शादी		शादी			एादी
में		में			में
शामिल		शामिल			एामनल
होने		हो			हो
के		के			का
लिए		लिए			लनश
गोवा		गोवा			गोवा
रवाना		रवाना			रवािा
हो		हो			हो
गए		जा			गश
हैं		है			है
।		।			ै
समझौते		समझौता			समऐौता
की		का			का
क़ीमत		कीमत			जीमत
बने		बन			बाा
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
प्रतिक्रिया		प्रतिक्रिया			य्रतनक्रनपा
के		के			का
लिए		लिए			लनश
उपलब्ध		उपलब्ध			आयलब्ू
नहीं		नहीं			िह
थे		था			वे
।		।			ै
वह		वह			वह
गोवा		गोवा			गोवा
में		में			में
हैं		है			है
।		।			ै
वहाँ		वहाँ			वहाड़
उनकी		वह			आिक
बेटी		बेटी			बेअी
की		का			का
शादी		शादी			एादी
है		है			ह।
।		।			ै
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
आईपीसीएल		आईपीसीएल			थसयीसीशल
के		का			का
बोर्ड		बोर्ड			बोर्ड
ऑफ		ऑफ			-
डायरेक्टर		डायरेक्टर			डापरेक्अर
में		में			में
रिलायंस		रिलायंस			रनलापंस
इंडस्ट्रीज		इंडस्ट्री			धंडस्अ्री
के		का			का
प्रतिनिधि		प्रतिनिधि			य्रतनिनून
थे		था			वे
।		।			ै
लेकिन		लेकिन			लेकनि
,		COMMA			औ
उन्हें		वह			आो
आईपीसीएल		आईपीसीएल			थसयीसीशल
बोर्ड		बोर्ड			बोर्ड
से		से			से
आज		आज			थज
हटा		हटा			हअ
दिया		दे			ददपा
गया		जा			गपा
।		।			ै
वह		वह			वह
भी		भी			भी
तब		तब			तब
जब		जब			जब
बंटवारे		बंटवारा			बंअवारा
में		में			में
पेट्रो		पेट्रो			येन्रो
केमिकल्स		केमिकल			केमनकल्स
कंपनी		कंपनी			कंयिी
मुकेश		मुकेश			मुके
अंबानी		अंबानी			चंबािी
के		का			का
हिस्से		हिस्सा			हनस्सा
आई		आ			थफ
है		है			ह।
।		।			ै
दरअसल		दरअसल			दरचसल
मुकेश		मुकेश			मुके
और		और			Uर
अनिल		अनिल			चिनल
अंबानी		अंबानी			चंबािी
के		का			का
रिश्ते		रिश्ता			रनए्ता
में		में			में
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
फाँस		फाँस			ईाड़स
बन		बन			बि
गए		जा			गश
थे		था			वे
।		।			ै
आईपीसीएल		आईपीसीएल			थसयीसीशल
के		का			का
उपाध्यक्ष		उपाध्यक्ष			आयाू्पक्ष
रहे		रह			रह
अनिल		अनिल			चिनल
ने		ने			िे
इस		यह			धस
साल		साल			साल
के		का			का
शुरू		शुरू			एुरह
में		में			में
आनंद		आनंद			थिंद
पर		पर			यर
हमले		हमला			हमला
शुरू		शुरू			एुरह
किए		कर			कनश
।		।			ै
अनिल		अनिल			चिनल
ने		ने			िे
जैन		जैन			ज।ि
पर		पर			यर
परिवार		परिवार			यरनवार
को		को			को
बाँटने		बाँट			बाड़ि
की		का			का
साजिश		साजिश			साजनए
रचने		रच			रट
का		का			का
आरोप		आरोप			थरोय
लगाया		लगा			लगाप
लेकिन		लेकिन			लेकनि
,		COMMA			औ
मुकेश		मुकेश			मुके
खेमा		खेमा			खेमा
लगातार		लगातार			लगातार
उनका		वह			आिक
बचाव		बचाव			बटाव
करता		कर			कर
रहा		रह			रह
।		।			ै
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
को		को			को
लेकर		ले			ले
अनिल		अनिल			चिनल
की		का			का
कड़वाहट		कड़वाहट			क.वाहअ
का		का			का
अंदाजा		अंदाजा			चंदाजा
उस		वह			आस
पत्र		पत्र			यत्र
से		से			से
लगाया		लगा			लगाप
जा		जा			जा
सकता		सक			सक
है		है			ह।
जो		जो			जो
उन्होंने		वह			रहहोंि
जनवरी		जनवरी			जिवरी
में		में			में
अपने		अपना			चयिे
बड़े		बड़ा			ब.
भाई		भाई			भाफ
को		को			को
लिखा		लिख			ललख
था		था			उा
।		।			ै
अनिल		अनिल			चिनल
ने		ने			िे
इसमें		यह			धयम
लिखा		लिख			ललख
,		COMMA			औ
जैन		जैन			ज।ि
के		के			का
साथ		साथ			साउ
आईपीसीएल		आईपीसीएल			थसयीसीशल
में		में			में
बने		बन			बाा
रहना		रह			रह
मेरे		मैं			मैं
सम्मान		सम्मान			सम्माि
के		के			का
खिलाफ		खिलाफ			खनला
है		है			ह।
।		।			ै
जैन		जैन			ज।ि
को		को			को
कलयुग		कलयुग			कलपुग
का		का			का
शकुनी		शकुनी			एकुिी
बताते		बता			बता
हुए		हो			हुश
अनिल		अनिल			चिनल
ने		ने			िे
मुकेश		मुकेश			मुके
को		को			को
पिता		पिता			यनता
धीरू		धीरू			ूीह
भाई		भाई			भाफ
अंबानी		अंबानी			चंबािी
की		का			का
सीख		सीख			सीख
याद		याद			पाद
दिलाई		दिला			दनलाफ
कि		कि			कन
-		-			छ
चमचे		चमचा			टमटा
,		COMMA			औ
चेला		चेला			टेल
और		और			Uर
चाटुकारों		चाटुकार			टाअुकार
से		से			से
बचके		बच			बटक
रहो		रह			रह
।		।			ै
अनिल		अनिल			चिनल
ने		ने			िे
जैन		जैन			ज।ि
के		का			का
तौर		तौर			तौर
तरीकों		तरीका			तरीका
पर		पर			यर
आपत्ति		आपत्ति			थयत्तन
जताते		जता			जता
हुए		हो			हुश
आरोप		आरोप			थरोय
लगाया		लगा			लगाप
था		था			उा
कि		कि			कन
इसकी		यह			वजह
से		से			से
रिलायंस		रिलायंस			रनलापंस
समूह		समूह			समइह
की		का			का
प्रतिष्ठा		प्रतिष्ठा			य्रतनष्ा
पर		पर			यर
आँच		आँच			थड़ट
आई		आ			थफ
है		है			ह।
।		।			ै
अनिल		अनिल			चिनल
अंबानी		अंबानी			चंबािी
ने		ने			िे
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
पर		पर			यर
उनकी		वह			आिक
चरित्र		चरित्र			टरनत्र
हत्या		हत्या			हत्पा
तक		तक			तक
का		का			का
आरोप		आरोप			थरोय
लगाया		लगा			लगाप
।		।			ै
बात		बात			बात
इतनी		इतना			धतती
बढ़ी		बढ़			ब५ी
कि		कि			कन
अनिल		अनिल			चिनल
ने		ने			िे
आखिर		आखिर			थखनर
में		में			में
अपने		अपना			चयिे
बड़े		बड़ा			ब.
भाई		भाई			भाफ
को		को			को
लिख		लिख			लइख
डाला		डाल			डाल
,		COMMA			औ
'		SINGLE_QUOTE			६
मुझे		मैं			मैऐ
चुनें		चुन			टु
या		या			पा
अपने		अपना			चयिे
मित्र		मित्र			मनत्र
को		को			को
इसके		यह			धह
बावजूद		बावजूद			बावजइद
मुकेश		मुकेश			मुके
खेमे		खेमा			खेमा
का		का			का
रुख		रुख			रुख
ठंडा		ठंडा			-ं
रहा		रह			रह
।		।			ै
आखिरकार		आखिरकार			थखनरकार
अनिल		अनिल			चिनल
ने		ने			िे
आईपीसीएल		आईपीसीएल			थसयीसीशल
बोर्ड		बोर्ड			बोर्ड
से		से			से
इस्तीफा		इस्तीफा			धस्तीईा
दे		दे			दे
दिया		दे			ददपा
।		।			ै
बहरहाल		बहरहाल			बहरहाल
,		COMMA			औ
इस		यह			धस
जंग		जंग			जंग
में		में			में
एक		एक			शक
तरह		तरह			तरह
से		से			से
अनिल		अनिल			चिनल
विजयी		विजयी			ववजपी
साबित		साबित			साबनत
हुए		हो			हुश
।		।			ै
भाइयों		भाई			भाधप
के		का			का
झगड़े		झगडा			ऐग.
में		में			में
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
को		को			को
आईपीसीएल		आईपीसीएल			थसयीसीशल
बोर्ड		बोर्ड			बोर्ड
से		से			से
जाना		जा			जाि
पड़ा		पड़			य.ा
।		।			ै
मुकेश		मुकेश			मुके
अपनी		अपना			चयिी
पत्नी		पत्नी			यत्िी
नीता		नीता			िीता
के		के			का
साथ		साथ			साउ
आनंद		आनंद			थिंद
जैन		जैन			ज।ि
की		का			का
बेटी		बेटी			बेअी
की		का			का
शादी		शादी			एादी
में		में			में
शामिल		शामिल			एामनल
होंगे		हो			हो
।		।			ै
सूत्रों		सूत्र			सतत्र
के		के			का
मुताबिक		मुताबिक			मुताबनक
मुकेश		मुकेश			मुके
चार		चार			टार
दिन		दिन			दनि
तक		तक			तक
चलने		चल			टलि
वाले		वाला			वाला
विवाह		विवाह			वनवाह
समारोह		समारोह			समारोह
के		के			का
दौरान		दौरान			दौराि
गोवा		गोवा			गोवा
में		में			में
ही		ही			ही
रहेंगे		रह			रह
।		।			ै
विशेष		विशेष			वनएेष
टाडा		टाडा			अाडा
अदालत		अदालत			चदालत
ने		ने			िे
शुक्रवार		शुक्रवार			एुक्रवार
को		को			को
मुंबई		मुंबई			मुंबफ
पुलिस		पुलिस			युलनस
के		का			का
आतंकवादी		आतंकवादी			थतंकवादी
विरोधी		विरोधी			वनरोूी
दस्ते		दस्ता			दस्ता
(		(			४
एटीएस		एटीएस			शअीशस
)		)			९
को		को			को
गैंगस्टर		गैंगस्टर			गउंनस्अर
अबू		अबू			चनह
सलेम		सलेम			सलेम
से		से			से
प्रदीप		प्रदीप			य्रदीय
जैन		जैन			ज।ि
हत्याकांड		हत्याकांड			हत्पाकांड
के		के			का
बारे		बारे			बारे
में		में			में
और		और			Uर
जानकारी		जानकारी			जािकारी
जुटाने		जुटा			जुपा
के		के			का
लिए		लिए			लनश
लाई		लाई			लाफ
-		-			छ
डिटेक्टर		डिटेक्टर			डनअेक्अर
और		और			Uर
अन्य		अन्य			चि्प
परीक्षणों		परीक्षण			यरीक्षण
की		का			का
अनुमति		अनुमति			चिुमतन
दे		दे			दे
दी		दे			दे
है		है			ह।
।		।			ै
सरकारी		सरकारी			सरकारी
वकील		वकील			वकील
उज्जवल		उज्जवल			आज्जवल
निकम		निकम			िकमम
की		का			का
याचिका		याचिका			पाटनका
पर		पर			यर
सुनवाई		सुनवाई			सुिवाफ
करते		कर			कर
हुए		हो			हुश
जज		जज			जज
पी.		पी.			यीठ
वी.		वी.			वीठ
बावकर		बावकर			बावकर
ने		ने			िे
एटीएस		एटीएस			शअीशस
को		को			को
सलेम		सलेम			सलेम
पर		पर			यर
लाइ		लाइ			लाध
-		-			छ
डिटेक्टर		डिटेक्टर			डनअेक्अर
,		COMMA			औ
ब्रेन		ब्रेन			ब्रेि
मैपिंग		मैपिंग			म।यनंग
और		और			Uर
नारको		नारको			िरकक
एनालेसिस		एनालेसिस			शिलेेसनस
टेस्ट		टेस्ट			अेससअ
करने		कर			कर
की		का			का
अनुमति		अनुमति			चिुमतन
दे		दे			दे
दी		दे			दे
।		।			ै
सरकारी		सरकारी			सरकारी
वकील		वकील			वकील
ने		ने			िे
परीक्षणों		परीक्षण			यरीक्षण
के		के			का
लिए		लिए			लनश
सलेम		सलेम			सलेम
की		का			का
सहमति		सहमति			सहमतन
ले		ले			ले
ली		ले			ले
है		है			ह।
।		।			ै
एटीएस		एटीएस			शअीशस
सूत्रों		सूत्र			सतत्र
ने		ने			िे
कहा		कह			कह
कि		कि			कन
दस्ते		दस्ता			दस्ता
की		का			का
जैन		जैन			ज।ि
हत्याकांड		हत्याकांड			हत्पाकांड
में		में			में
सलेम		सलेम			सलेम
और		और			Uर
अन्य		अन्य			चि्प
आरोपियों		आरोपी			थरोयनप
के		का			का
शामिल		शामिल			एामनल
होने		हो			हो
के		के			का
बारे		बारे			बारे
में		में			में
और		और			Uर
जानकारी		जानकारी			जािकारी
जुटाने		जुटा			जुपा
के		के			का
लिए		लिए			लनश
गैंगस्टर		गैंगस्टर			गउंनस्अर
का		का			का
लाइ		लाइ			लाध
-		-			छ
डिटेक्टर		डिटेक्टर			डनअेक्अर
,		COMMA			औ
ब्रेन		ब्रेन			ब्रेि
मैपिंग		मैपिंग			म।यनंग
और		और			Uर
नारको		नारको			िरकक
एनालेसिस		एनालेसिस			शिलेेसनस
टेस्ट		टेस्ट			अेससअ
करने		कर			कर
की		का			का
मंशा		मंशा			मंएा
है		है			ह।
।		।			ै
सरकारी		सरकारी			सरकारी
वकील		वकील			वकील
ने		ने			िे
अदालत		अदालत			चदालत
से		से			से
कहा		कह			कह
कि		कि			कन
सलेम		सलेम			सलेम
ने		ने			िे
फिरौती		फिरौती			ईनरौती
और		और			Uर
धन		धन			ू
उगाही		उगाही			आगाही
में		में			में
शामिल		शामिल			एामनल
रहे		रह			रह
कुछ		कुछ			कु०
लोगों		लोग			लोग
के		का			का
नामों		नाम			िाम
का		का			का
खुलासा		खुलासा			खुलासा
किया		कर			ककपा
है		है			ह।
।		।			ै
इसकी		यह			धह
सच्चाई		सच्चाई			सट्टाफ
का		का			का
पता		पता			यता
लगाने		लगा			लगािा
के		के			का
लिए		लिए			लनश
एटीएस		एटीएस			शअीशस
को		को			को
सलेम		सलेम			सलेम
पर		पर			यर
परीक्षण		परीक्षण			यरीक्षण
करने		कर			कर
की		का			का
जरूरत		जरूरत			जरररत
है		है			ह।
।		।			ै
नए		नया			िश
तकनीकी		तकनीकी			तकिीकी
शिक्षण		शिक्षण			एनक्षण
संस्थान		संस्थान			संस्उाि
स्थापित		स्थापित			स्उायनत
करने		कर			कर
के		के			का
लिए		लिए			लनश
अब		अब			चब
राज्य		राज्य			राज्प
सरकार		सरकार			सरकार
के		का			का
अनापत्ति		अनापत्ति			चिायत्तन
प्रमाण		प्रमाण			य्रमाण
-		-			छ
(		(			४
एनओसी		एनओसी			शिओसी
)		)			९
की		का			का
जरूरत		जरूरत			जरररत
नहीं		नहीं			िह
होगी		हो			हो
।		।			ै
अखिल		अखिल			चखनल
भारतीय		भारतीय			भारतीप
तकनीकी		तकनीकी			तकिीकी
शिक्षा		शिक्षा			एनक्षा
परिषद		परिषद			यरनषद
(		(			४
एआईसीटीई		एआईसीटीई			शथफसीअीफ
)		)			९
ने		ने			िे
बृहस्पतिवार		बृहस्पतिवार			बॉहस्यतनवार
को		को			को
ऐसे		ऐसा			3स
ही		ही			ही
कई		कई			कफ
अन्य		अन्य			चि्प
कदमों		कदम			कदम
की		का			का
घोषणा		घोषणा			घोषणा
की		कर			का
है		है			ह।
,		COMMA			औ
जिससे		जो			जजससा
उच्च		उच्च			आट्ट
शिक्षण		शिक्षण			एनक्षण
संस्थानों		संस्थान			संस्उाि
को		को			को
अधिक		अधिक			चूनक
स्वतंत्रता		स्वतन्त्रता			स्वतन्त्रताााााााा
मिलेगी		मिल			ममल
।		।			ै
परिषद		परिषद			यरनषद
ने		ने			िे
अंशधारकों		अंशधारक			चंएूारक
को		को			को
अधिकार		अधिकार			चूनकार
-		-			छ
संपन्न		संपन्न			संयि्ि
बनाने		बना			बिािा
के		के			का
लिए		लिए			लनश
'		SINGLE_QUOTE			६
निरीक्षण		निरीक्षण			िनरीक्षण
आधारित		आधारित			थूारनत
फैसलों		फैसला			ईUसल
'		SINGLE_QUOTE			६
के		का			का
स्थान		स्थान			स्उाि
पर		पर			यर
पारदर्शी		पारदर्शी			यारदर्एी
और		और			Uर
प्रभावशाली		प्रभावशाली			यररभावएाली
'		SINGLE_QUOTE			६
घोषणा		घोषणा			घोषणा
आधारित		आधारित			थूारनत
'		SINGLE_QUOTE			६
प्रणाली		प्रणाली			य्रणाली
लागू		लागू			लाग
की		कर			का
है		है			ह।
।		।			ै
परिषद		परिषद			यरनषद
की		का			का
विज्ञप्ति		विज्ञप्ति			वनज्2य्तन
में		में			में
कहा		कह			कह
गया		जा			गपा
है		है			ह।
कि		कि			कन
कुल		कुल			कुल
मिलाकर		मिला			मनला
यह		यह			पह
घोषणाएं		घोषणा			घोषणाां
संचार		संचार			संटार
बाधाओं		बाधा			बाूा
को		को			को
दूर		दूर			दइर
करने		कर			कर
,		COMMA			औ
अधिक		अधिक			चूनक
पारदर्शिता		पारदर्शिता			याजदर्एनता
लाने		ला			ला
,		COMMA			औ
परस्पर		परस्पर			यबस्यर
सम्मान		सम्मान			सम्माि
और		और			Uर
विश्वास		विश्वास			वनए्वास
पैदा		पैदा			यउदा
करने		कर			कर
और		और			Uर
अनिश्चितता		अनिश्चितता			चिनए्टनतता
की		का			का
स्थिति		स्थिति			स्इनतन
को		को			को
खत्म		खत्म			खत्म
करने		कर			कर
की		का			का
कोशिश		कोशिश			कोएनए
हैं		है			है
।		।			ै
आठ		आठ			था
सूत्रीय		सूत्रीय			सतत्री
नई		नया			िफ
पहल		पहल			यहल
में		में			में
जहां		जहाँ			जहाँ
संस्थानों		संस्थान			संस्उाि
के		के			का
लिए		लिए			लनश
'		SINGLE_QUOTE			६
आवश्यक		आवश्यक			थवए्पक
खुलासे		खुलासा			खुलासा
'		SINGLE_QUOTE			६
की		का			का
शर्त		शर्त			एर्त
लागू		लागू			लाग
कर		कर			कर
पारदर्शिता		पारदर्शिता			याजदर्एनता
लाई		ला			लाफ
गई		जा			गँ
है		है			ह।
,		COMMA			औ
वहीं		वहीं			वहीं
संस्थानों		संस्थान			संस्उाि
को		को			को
अपना		अपना			चयिा
केस		केस			केस
खुद		खुद			खुद
पेश		पेश			येए
करने		कर			कर
का		का			का
अवसर		अवसर			चवसर
देकर		दे			दे
समानता		समानता			समािता
को		को			को
बढ़ावा		बढ़ावा			ब५ावा
दिया		दे			ददपा
गया		जा			गपा
है		है			ह।
।		।			ै
तकनीकी		तकनीकी			तकिीकी
शिक्षा		शिक्षा			एनक्षा
को		को			को
उसकी		वह			आस
गुणवत्ता		गुणवत्ता			गुणवत्ता
प्रभावित		प्रभावित			य्भाावनत
किए		कर			कनश
बिना		बिन			बन
अधिक		अधिक			चूनक
लोगों		लोग			लोग
की		का			का
पहुंच		पहुंच			यहुंट
में		में			में
लाने		ला			ला
के		के			का
लिए		लिए			लनश
वास्तविक		वास्तविक			वास्तवनक
नियम		नियम			िबमम
और		और			Uर
मानक		मानक			मािक
निर्धारित		निर्धारित			िनर्ूारनत
किए		कर			कनश
गए		जा			गश
हैं		है			है
।		।			ै
परिषद		परिषद			यरनषद
ने		ने			िे
'		SINGLE_QUOTE			६
कुशलता		कुशलता			कुएलता
रिपोर्ट		रिपोर्ट			रनयोो्अ
और		और			Uर
आवश्यक		आवश्यक			थवए्पक
